Actor Type,Actor Type (group),Attack Context,Attack Context (group),Calculation2,Calculation2 - Split 2,City,Country,Country Code,Day Of Dateclean,Details,Incident Id,Lat,Location,Long,Means Of Attack,Means Of Attack (group),Region,Gender Female,Gender Male,Gender Unknown,Latitude,Longitude,Total Affected,Total Internationals,Total Kidnapped,Total Killed,Total Nationals,Total Wounded
Non-state armed group: Subnational,Non-state armed group,Combat/Crossfire,Combat/Crossfire,97.768314 23.00241),23.00241),,Myanmar,MM,8/17/2019,"One male national NGO staff member was reportedly shot and killed by a sniper targeting their aid convoy. The staff member was travelling in an ambulance marked with the organisations name 13 miles from Lashio, Shan state. After the staff member was shot, an RPG hit the ambulance, which is being attributed to the Northern Alliance NSAG. Other staff members were reportedly wounded, but we are unable to confirm those details at this time.",2763,97.768314,POINT(97.768314 23.00241),23.00241,Shooting,Shooting,Shan,0,1,0,23.00241,97.768314,1,0,0,1,1,0
Non-state armed group: Subnational,Non-state armed group,Combat/Crossfire,Combat/Crossfire,31.752398 5.448926),5.448926),Terekeka,South Sudan,SS,10/11/2020,"One national NGO male staff was reportedly killed after being caught in crossfire while harvesting crops from his farm. Reports indicate the gunfire is attributed to disputing clans in the area.&nbsp;
",3090,31.752398,POINT(31.752398 5.448926),5.448926,Shooting,Shooting,Central Equatoria,0,1,0,5.448926,31.752398,1,0,0,1,1,0
Non-state armed group: Subnational,Non-state armed group,Combat/Crossfire,Combat/Crossfire,30.19532 8.35044),8.35044),Rubchar,South Sudan,SS,4/10/2022,"One INGO staff member was killed in suspected intercommunal violence that took place in Leer country during April 8-11.
",3552,30.19532,POINT(30.19532 8.35044),8.35044,Shooting,Shooting,Unity,0,1,0,8.35044,30.19532,1,0,0,1,1,0
Non-state armed group: Unknown,Non-state armed group,Combat/Crossfire,Combat/Crossfire,20.653056 8.409167),8.409167),Ndele,Central African Republic,CF,3/7/2020,"Two humanitarian staff members were hit with stray bullets during clashes in Ndele at the beginning of March (exact date unknown). One staff member was killed and the other injured. More information is unavailable at this time.
",2937,20.653056,POINT(20.653056 8.409167),8.409167,Shooting,Shooting,Bamingui-Bangoran,0,0,2,8.409167,20.653056,2,0,0,1,2,1
Non-state armed group: Unknown,Non-state armed group,Combat/Crossfire,Combat/Crossfire,37.5178 36.3725),36.3725),Al Bab,Syrian Arab Republic,SY,9/14/2020,"One Turkish Red Crescent staff member was shot and killed and another shot and wounded, when their marked RC vehicle was caught in crossfire on the road between Cobanbey and Al Bab. Perpetrator's are unknown, but official reports indicate they were dressed in militant attire. A third staff in the vehicle was unharmed.&nbsp;
",3069,37.5178,POINT(37.5178 36.3725),36.3725,Shooting,Shooting,Aleppo,0,0,2,36.3725,37.5178,2,0,0,1,2,1
Non-state armed group: Unknown,Non-state armed group,Combat/Crossfire,Combat/Crossfire,35.5 9.5),9.5),Kutala Haro Kebele,Ethiopia,ET,12/8/2019,One INGO staff member was shot and killed in his home when local an unknown NSAG began firing in his community.,2997,35.5,POINT(35.5 9.5),9.5,Shooting,Shooting,Oromiya,0,1,0,9.5,35.5,1,0,0,1,1,0
Non-state armed group: Unknown,Non-state armed group,Combat/Crossfire,Combat/Crossfire,47.430611 6.769239),6.769239),Gaalkacyo,Somalia,SO,10/7/2016,An INGO local contractor was hit by a stray bullet during clashes between armed forces in Gaalkacyo. He later died in the hospital as a result of his injuries.,2226,47.430611,POINT(47.430611 6.769239),6.769239,Shooting,Shooting,Mudug,0,1,0,6.769239,47.430611,1,0,0,1,1,0
Police or paramilitary,Police or paramilitary,Combat/Crossfire,Combat/Crossfire,96.083333 21.933333),21.933333),Chanmyathazi,Myanmar,MM,3/22/2021,"One male NGO aid worker was shot and killed by Myanmar Security Forces as he assisted injured protestors in Chamyathazi township.
",3294,96.083333,POINT(96.083333 21.933333),21.933333,Shooting,Shooting,Mandalay,0,1,0,21.933333,96.083333,1,0,0,1,1,0
Police or paramilitary,Police or paramilitary,Combat/Crossfire,Combat/Crossfire,45.35 2.033333),2.033333),Mogadishu,Somalia,SO,12/13/2008,1 ICRC national staff armed guard escorting an ICRC vehicle in Mogadishu was shot at by TFG police and died on the spot. Both the ICRC officer and his driver were briefly detained and then released. The ICRC is in contact with the relevant authorities in order to shed light on the circumstances of the incident.,662,45.35,POINT(45.35 2.033333),2.033333,Shooting,Shooting,Banadir,0,1,0,2.033333,45.35,1,0,0,1,1,0
Unaffiliated,Unknown,Combat/Crossfire,Combat/Crossfire,30.164704 8.723687),8.723687),Mayendit,South Sudan,SS,4/8/2018,One national NGO aid worker was killed in a crossfire incident during clashes in Mayendit between local youths.,2398,30.164704,POINT(30.164704 8.723687),8.723687,Shooting,Shooting,Unity,0,0,1,8.723687,30.164704,1,0,0,1,1,0
Unaffiliated,Unknown,Combat/Crossfire,Combat/Crossfire,30.147525 8.297855),8.297855),Leer,South Sudan,SS,12/1/2021,"One INGO national staff member was killed after being caught in community violence between armed youths and others in Leer.
",3473,30.147525,POINT(30.147525 8.297855),8.297855,Shooting,Shooting,Unity,0,1,0,8.297855,30.147525,1,0,0,1,1,0
Unaffiliated,Unknown,Combat/Crossfire,Combat/Crossfire,36.5 36.11),36.11),Suhara,Syrian Arab Republic,SY,11/15/2018,"One male NGO staff was shot and killed by incidental crossfire after a weapon was fired at a wedding in Suhara town, in Western Aleppo governate.",2557,36.5,POINT(36.5 36.11),36.11,Shooting,Shooting,Aleppo,0,1,0,36.11,36.5,1,0,0,1,1,0
Unknown,Unknown,Combat/Crossfire,Combat/Crossfire,34.3215106 31.4772871),31.4772871),,Occupied Palestinian Territories,PS,6/12/2007,One UN national staff was shot and died the following day. The agency is temporarily suspending all but emergency medical and food programmes. The victim appears to have been caught in the crossfire and not targeted because of UN affiliation.,544,34.3215106,POINT(34.3215106 31.4772871),31.4772871,Shooting,Shooting,Gaza Strip,0,0,1,31.4772871,34.3215106,1,0,0,1,1,0
Unknown,Unknown,Combat/Crossfire,Combat/Crossfire,34.3215106 31.4772871),31.4772871),,Occupied Palestinian Territories,PS,6/13/2007,One UN national staff was shot in the head. The agency is temporarily suspending all but emergency medical and food programmes. The victim appears to have been caught in the crossfire and not targeted because of UN affiliation.,545,34.3215106,POINT(34.3215106 31.4772871),31.4772871,Shooting,Shooting,Gaza Strip,0,0,1,31.4772871,34.3215106,1,0,0,1,1,0
Unknown,Unknown,Combat/Crossfire,Combat/Crossfire,31.551515 4.872864),4.872864),Gudelle,South Sudan,SS,9/24/2018,"An NGO staff member was reportedly killed in Juba by gunmen during the night in the Gudele area of the city. Reportedly, the staff member was not the intended target of the shooting and the death was accidental.",2524,31.551515,POINT(31.551515 4.872864),4.872864,Shooting,Shooting,Central Equatoria,0,0,1,4.872864,31.551515,1,0,0,1,1,0
Unknown,Unknown,Combat/Crossfire,Combat/Crossfire,30.066524 9.1385),9.1385),Guech,South Sudan,SS,5/13/2021,"An INGO community worker was one of 7 civilians killed in a cattle raid in Guech, Kuach Payam.
",3297,30.066524,POINT(30.066524 9.1385),9.1385,Shooting,Shooting,Unity,0,0,1,9.1385,30.066524,1,0,0,1,1,0
Unknown,Unknown,Combat/Crossfire,Combat/Crossfire,27.47 5.59),5.59),Tombura,South Sudan,SS,9/6/2021,"One NGO staff member was reportedly killed in crossfire during community clashes in Tombura town.
",3380,27.47,POINT(27.47 5.59),5.59,Shooting,Shooting,Western Equatoria,0,0,1,5.59,27.47,1,0,0,1,1,0
Unknown,Unknown,Combat/Crossfire,Combat/Crossfire,67.11087 36.70904),36.70904),Mazar-e Sharif (200km W of city on Anchoy-Shibirgan road),Afghanistan,AF,10/18/1997,1 ICRC national staff killed by stray bullet when three ICRC cars caught in crossfire Anchoy-Shibirgan road 200 kilometres west of Mazar-i-Sharif on Oct 18.,27,67.11087,POINT(67.11087 36.70904),36.70904,Shooting,Shooting,Balkh,0,1,0,36.70904,67.11087,1,0,0,1,1,0
Unknown,Unknown,Combat/Crossfire,Combat/Crossfire,18.55819 4.394673),4.394673),,Central African Republic,CF,9/26/2015,One national INGO staff member was fleeing shooting in Bangui when he was shot himself. He later died as a result of his injuries.,2017,18.55819,POINT(18.55819 4.394673),4.394673,Shooting,Shooting,Bangui,0,1,0,4.394673,18.55819,1,0,0,1,1,0
Unknown,Unknown,Combat/Crossfire,Combat/Crossfire,39.45 14.266667),14.266667),Adigrat,Ethiopia,ET,5/31/2021,"One male aid worker, head of an INGO office in Adigrat, died after being shot in crossfire.&nbsp;
",3301,39.45,POINT(39.45 14.266667),14.266667,Shooting,Shooting,Tigray,0,1,0,14.266667,39.45,1,0,0,1,1,0
Unknown,Unknown,Combat/Crossfire,Combat/Crossfire,39.0875 13.575),13.575),Hitsats Refugee Camp,Ethiopia,ET,11/26/2020,"One INGO staff member was reportedly killed in the Hitsats Refugee Camp. (date is not exact)
",3140,39.0875,POINT(39.0875 13.575),13.575,Shooting,Shooting,Tigray,0,1,0,13.575,39.0875,1,0,0,1,1,0
Unknown,Unknown,Combat/Crossfire,Combat/Crossfire,22.6574884 13.4263009),13.4263009),Seleia,Sudan,SD,1/21/2005,"1 INGO national staff killed when a large group of armed tribesman attacked Seleia in West Darfur, Jan 21. A violent confrontation ensued in which civilians were killed, including the guard.",349,22.6574884,POINT(22.6574884 13.4263009),13.4263009,Shooting,Shooting,West Darfur,0,1,0,13.4263009,22.6574884,1,0,0,1,1,0
Unknown,Unknown,Combat/Crossfire,Combat/Crossfire,45.35 2.033333),2.033333),Mogadishu,Somalia,SO,7/21/2009,"1 national RC worker killed in the centre of Mogadishu on Tuesday afternoon, 21 July. Victim was travelling in a public transport vehicle when he was caught in crossfire and hit by a stray bullet and died instantly.
",872,45.35,POINT(45.35 2.033333),2.033333,Shooting,Shooting,Banadir,0,1,0,2.033333,45.35,1,0,0,1,1,0
Unknown,Unknown,Combat/Crossfire,Combat/Crossfire,41.5 1),1),Awdhegle,Somalia,SO,5/2/2008,1 INGO national staff guard killed- ICU supporters in a minibus were stopped by Awdhegle District TFG troops at a check point 1-2 Kms out of the town. The ICU and TFG District forces exchanged small arms fire prompting INGO security guards who thought they were under attacked to open fire. During the incident 2 other people were killed (1TFG and 1 ICU supporter).,707,41.5,POINT(41.5 1),1,Shooting,Shooting,Lower Shabelle,0,1,0,1,41.5,1,0,0,1,1,0
Unknown,Unknown,Combat/Crossfire,Combat/Crossfire,31.57125 4.859363),4.859363),Juba,South Sudan,SS,12/6/2015,"An INGO was killed by a stray bullet when coming out of his residence to investigate the sounds of gunfire, which were being fired at a motorist.",2031,31.57125,POINT(31.57125 4.859363),4.859363,Shooting,Shooting,Central Equatoria,0,1,0,4.859363,31.57125,1,0,0,1,1,0
Unknown,Unknown,Combat/Crossfire,Combat/Crossfire,34.1 7.18),7.18),,South Sudan,SS,6/13/2015,"One INGO national staff member was shot and killed when gunmen attacked a food distribution point in Pochalla town, Jonglei.",1990,34.1,POINT(34.1 7.18),7.18,Shooting,Shooting,Jonglei,0,1,0,7.18,34.1,1,0,0,1,1,0
Unknown,Unknown,Combat/Crossfire,Combat/Crossfire,30.100841784 8.47001805),8.47001805),MirMir,South Sudan,SS,2/10/2022,"One INGO staff was killed in crossfire during inter-communal fighting in Mir Mir, Unity.
",3493,30.100841784,POINT(30.100841784 8.47001805),8.47001805,Shooting,Shooting,Unity,0,1,0,8.47001805,30.100841784,1,0,0,1,1,0
Unknown,Unknown,Combat/Crossfire,Combat/Crossfire,36.1 32.616667),32.616667),Daraa,Syrian Arab Republic,SY,3/1/2018,One volunteer in Daraa was killed by a stray bullet.,2726,36.1,POINT(36.1 32.616667),32.616667,Shooting,Shooting,Daraa,0,1,0,32.616667,36.1,1,0,0,1,1,0
Unknown,Unknown,Combat/Crossfire,Combat/Crossfire,44.03514 13.587248),13.587248),Taiz,Yemen,YE,10/4/2015,"Taij branch of the Red Crescent reported the death of a Yemeni Red Crescent volunteer. He was on his way to the Revolutionary hospital to provide support to patients admitted to the hospital when he was killed by a ricocheting bullet.
",2124,44.03514,POINT(44.03514 13.587248),13.587248,Shooting,Shooting,Taiz,0,1,0,13.587248,44.03514,1,0,0,1,1,0
Non-state armed group: National,Non-state armed group,Combat/Crossfire,Combat/Crossfire,68.63529 35.98815),35.98815),"Bagh-e Shamal, Pul-e Khumri main road",Afghanistan,AF,12/19/2015,Two national INGO demining staff were killed when ambushed by anti-government forces. Reports suggest that the intended targets of the attack were ANSF.,2034,68.63529,POINT(68.63529 35.98815),35.98815,Shooting,Shooting,Baghlan,0,2,0,35.98815,68.63529,2,0,0,2,2,0
Non-state armed group: Subnational,Non-state armed group,Combat/Crossfire,Combat/Crossfire,29.7557 11.0331),11.0331),Jamina,Sudan,SD,3/5/2022,"Two aid workers were reportedly killed along with 10 other civilians in the Jamina area of West Darfur by armed Rizeigat Militia.
",3562,29.7557,POINT(29.7557 11.0331),11.0331,Shooting,Shooting,West Darfur,0,0,2,11.0331,29.7557,2,0,0,2,2,0
Non-state armed group: Unknown,Non-state armed group,Combat/Crossfire,Combat/Crossfire,20.41207 5.10223),5.10223),Bria,Central African Republic,CF,8/25/2018,Two national staff members were reportedly killed during clashes between anti-Balaka elements and Rassemblement Patriotique pour le Renouveau de Centrafrique (RPRC) combatants in Bournou. Eleven other people were injured in the incident. It is currently unknown whether any of the injured are aid workers.,2519,20.41207,POINT(20.41207 5.10223),5.10223,Shooting,Shooting,Haute-Kotto,0,0,2,5.10223,20.41207,2,0,0,2,2,0
Non-state armed group: Unknown,Non-state armed group,Combat/Crossfire,Combat/Crossfire,31.4121 7.44456),7.44456),Pajut,South Sudan,SS,7/13/2020,"Two NGO national staff members were shot and killed after being caught in an unknown armed groups attack on the Pajut village in Duk county. The staff were administering health and nutrition services when the indiscriminate gunfire hit the village. 4 other civilians were killed.&nbsp;
",3036,31.4121,POINT(31.4121 7.44456),7.44456,Shooting,Shooting,Jonglei,0,0,2,7.44456,31.4121,2,0,0,2,2,0
Non-state armed group: Unknown,Non-state armed group,Combat/Crossfire,Combat/Crossfire,10.3594 6.0771),6.0771),,Cameroon,CM,1/8/2021,"Two UN contracted staff transporting goods in Mezam, NW Camerooon were shot and killed after being caught in crossfire at a checkpoint between NSAG fighters and security forces.
",3533,10.3594,POINT(10.3594 6.0771),6.0771,Shooting,Shooting,Northwest,0,2,0,6.0771,10.3594,2,0,0,2,2,0
Unknown,Unknown,Combat/Crossfire,Combat/Crossfire,72.0639872 34.6618741),34.6618741),,Pakistan,PK,2/1/2009,"2 INGO national staff shot and killed and 1 INGO national staff wounded, in fighting in Swat, as they tried to bring wounded for treatment. The NGO suspended all activities in Swat, including life-saving operations.",807,72.0639872,POINT(72.0639872 34.6618741),34.6618741,Shooting,Shooting,Khyber Pakhtunkhwa,0,2,1,34.6618741,72.0639872,3,0,0,2,3,1
Non-state armed group: National,Non-state armed group,Combat/Crossfire,Combat/Crossfire,95.416667 21.833333),21.833333),Myaun,Myanmar,MM,6/19/2021,"Three NGO staff members were reportedly killed by gunmen from the People's Defense Force. Reports indicate the gunmen claimed the staff members were members of an underground defiance militia.
",3346,95.416667,POINT(95.416667 21.833333),21.833333,Shooting,Shooting,Sagaing,0,0,3,21.833333,95.416667,3,0,0,3,3,0
Unknown,Unknown,Combat/Crossfire,Combat/Crossfire,27.983474 7.709188),7.709188),Wau,South Sudan,SS,4/10/2017,"Three national porters contracted by a UN agency were killed in the violence that spread through Wau, South Sudan, during the week of April 10th. One was found shot and two died from machete wounds. They were on their way to work when the incident occurred.",2271,27.983474,POINT(27.983474 7.709188),7.709188,Shooting,Shooting,Western Bahr el Ghazal,0,3,0,7.709188,27.983474,3,0,0,3,3,0
Host state,Host state,Combat/Crossfire,Combat/Crossfire,35.2888075 32.0254688),32.0254688),,Occupied Palestinian Territories,PS,11/22/2002,"1 UN international staff shot and killed at the Jenin refugee camp by Israeli army gunfire, Nov 22.",198,35.2888075,POINT(35.2888075 32.0254688),32.0254688,Shooting,Shooting,West Bank,0,1,0,32.0254688,35.2888075,1,1,0,1,0,0
Unknown,Unknown,Combat/Crossfire,Combat/Crossfire,44.3787992 33.3024248),33.3024248),,Iraq,IQ,4/8/2003,1 ICRC international staff killed during crossfire in Baghdad on April 8.,225,44.3787992,POINT(44.3787992 33.3024248),33.3024248,Shooting,Shooting,Baghdad,0,1,0,33.3024248,44.3787992,1,1,0,1,0,0
